Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Viral myocarditis,14/60,0.0044537263454577,0.0221956198199861,0,0,2.494866035616878,13.50724002469812,LAMA2;CAV1;PRF1;ITGAL;HLA-E;SGCD;CCND1;SGCA;SGCB;DMD;FYN;HLA-DOA;SGCG;HLA-DPA1
KEGG_2021_Human,Hepatocellular carcinoma,30/168,0.0045455654718624,0.0222879339265515,0,0,1.786002909326006,9.632990904862814,GSK3B;SHC3;WNT2B;PTEN;PIK3R3;PIK3R1;CCND1;AKT3;WNT2;FZD1;SMARCE1;GSTM3;TCF7L2;TGFB2;TCF7L1;TGFB1;GADD45B;PRKCB;FZD4;HGF;FZD7;IGF2;GAB1;FZD8;AXIN2;SMARCA2;TGFBR2;CDK6;APC;GSTM5
KEGG_2021_Human,JAK-STAT signaling pathway,29/162,0.0050262393847593,0.0238956447962861,0,0,1.791048685345505,9.480169727767148,CSF3;CSF3R;FHL1;IL20RA;PDGFB;PIK3R3;PIK3R1;SOCS2;GHR;SOCS3;CCND2;CCND1;AKT3;LEPR;AOX1;JAK2;PDGFRB;PDGFRA;TSLP;IL11RA;LIFR;EPOR;PIAS1;IL6;IL3RA;IL6ST;IL7R;IL17D;STAM2
KEGG_2021_Human,AMPK signaling pathway,23/120,0.0050371284254374,0.0238956447962861,0,0,1.9462188966827905,10.297286764631702,RAB2A;PFKFB2;CAB39L;SCD5;PIK3R3;PIK3R1;FOXO3;ACACB;ADIPOR2;FOXO1;PPP2CA;TBC1D1;CCND1;RAB14;SCD;AKT3;LEPR;PPARG;CD36;PPARGC1A;FBP1;CFTR;CREB5
KEGG_2021_Human,Phospholipase D signaling pathway,27/148,0.0051092661571006,0.0238956447962861,0,0,1.8324442484324368,9.669257638958069,PTGFR;DGKE;SHC3;PDGFB;ADCY4;PIK3R3;PIK3R1;RRAS;AKT3;CXCR2;FCER1A;PIP5K1B;FYN;PDGFRB;PDGFRA;FCER1G;F2R;PLA2G4C;GAB1;GAB2;DNM3;ADCY9;MRAS;PLCB4;AGTR1;MS4A2;RAPGEF4
KEGG_2021_Human,Gastric cancer,27/149,0.0056074775129712,0.0258283812718675,0,0,1.8173215168688903,9.420366498576694,GSK3B;ABCB1;SHC3;WNT2B;PIK3R3;PIK3R1;FGF2;FGF7;CCND1;AKT3;WNT2;FZD1;TCF7L2;TGFB2;CDKN2B;TCF7L1;TGFB1;GADD45B;FZD4;HGF;FZD7;GAB1;FZD8;AXIN2;TGFBR2;APC;FGFR2
KEGG_2021_Human,Gastric acid secretion,16/76,0.0071541429174077,0.0319832271601759,0,0,2.18627269929209,10.800326314967323,PRKCB;ADCY4;KCNJ15;KCNJ16;ATP1A2;GNAI1;MYLK;GNAI2;ADCY9;PLCB4;CA2;GNAQ;PRKACA;CALM1;CFTR;KCNJ2
KEGG_2021_Human,Pertussis,16/76,0.0071541429174077,0.0319832271601759,0,0,2.18627269929209,10.800326314967323,C1QB;C1QA;JUN;C4BPA;FOS;GNAI1;C2;GNAI2;IL6;CFL2;CASP1;SERPING1;ITGA5;SFTPA1;CALM1;TLR4
KEGG_2021_Human,Phagosome,27/152,0.0073503877090067,0.0323843168628702,0,0,1.7734051044083528,8.712743210703735,COLEC12;DYNC1I2;STX12;TFRC;NCF2;MRC2;TUBB6;FCGR3A;FCGR3B;LAMP2;TUBB1;MRC1;ATP6V0A2;OLR1;CD36;NOS1;HLA-DOA;HLA-DPA1;DYNC2H1;MSR1;SFTPD;HLA-E;MARCO;PIK3C3;ITGA5;SFTPA1;TLR4
KEGG_2021_Human,GnRH secretion,14/64,0.0081284448876556,0.0351030649385146,0,0,2.294760147601476,11.043270814721062,KCNJ5;PRKCB;TRPC1;PIK3R3;ARRB1;CACNA1D;CACNA1C;PIK3R1;PLCB4;GPER1;GNA11;GNAQ;AKT3;KCNN2
KEGG_2021_Human,Cytokine-cytokine receptor interaction,46/295,0.0081984131928767,0.0351030649385146,0,0,1.5195125069566655,7.299456451656232,ACVRL1;CCL14;CX3CR1;CSF3;CSF3R;BMPR2;IL20RA;CXCL3;CXCL2;CX3CL1;GHR;IL1RL1;CXCR2;TNFSF10;LEPR;CCL15;GDF10;IL33;CCL23;TGFB2;TGFB1;TSLP;CCL21;IL11RA;TNFSF12;TNFRSF19;LIFR;PPBP;BMP6;EPOR;BMP5;TGFBR2;BMP4;BMP2;IL6;CD4;CXCL12;IL3RA;ACKR4;FAS;XCL1;IL17D;IL6ST;IL7R;IL18R1;PF4
KEGG_2021_Human,TNF signaling pathway,21/112,0.0091995897561074,0.0384303405893109,0,0,1.8930338518492151,8.875671679477186,JUN;EDN1;JAG1;DAB2IP;PIK3R3;VEGFC;PIK3R1;FOS;CFLAR;CXCL3;PTGS2;SELE;CXCL2;CX3CL1;SOCS3;IL6;AKT3;FAS;JUNB;IL18R1;CREB5
KEGG_2021_Human,Renin-angiotensin system,7/23,0.0092283383651963,0.0384303405893109,0,0,3.580862068965517,16.778044257847675,CPA3;ENPEP;ACE;MME;AGTR1;CTSG;AGTR2
KEGG_2021_Human,Melanoma,15/72,0.0099606701468242,0.0409195097923589,0,0,2.15687465086343,9.941274518943406,PDGFRB;PDGFRA;GADD45B;HGF;PTEN;PDGFB;PIK3R3;MITF;PIK3R1;FGF2;FGF7;CDK6;CCND1;AKT3;FGFR1
KEGG_2021_Human,Salivary secretion,18/93,0.0110107154231888,0.0444401718951294,0,0,1.967800369685767,8.8725882282884,GUCY1A2;PRKCB;ADCY4;ADRB1;ATP1A2;ADRB2;LYZ;BST1;ADCY9;PLCB4;DMBT1;GNAQ;NOS1;PRKACA;CALM1;CAMP;PRKG1;VAMP2
KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,19/100,0.0111543031543418,0.0444401718951294,0,0,1.9235001683761124,8.647921962751704,CCL14;CX3CR1;CCL23;CCL21;IL20RA;PPBP;CXCL3;CXCL2;CX3CL1;IL6;CXCL12;CXCR2;TNFSF10;ACKR4;XCL1;IL6ST;IL18R1;CCL15;PF4
KEGG_2021_Human,Chemical carcinogenesis,38/239,0.0112562277497531,0.0444401718951294,0,0,1.5534408182965769,6.970030654479678,ADCY4;PIK3R3;ADRB1;CACNA1D;ARRB1;PIK3R1;ADRB2;CACNA1C;PTGS2;FGF2;CYP3A5;DLL1;GNAI1;GNAI2;HSD11B1;SULT1A1;FGF7;HPGDS;CCND1;RPS6KA2;AKT3;PRKACA;JAK2;SULT1A2;PAQR8;GSTM3;JUN;JAG1;PAQR5;PRKCB;EPHX2;FOS;KLF4;AR;ADCY9;PGR;GSTM5;CREB5
KEGG_2021_Human,Insulin resistance,20/108,0.0123975088203167,0.0483184959150804,0,0,1.863804558069128,8.18258609241827,GSK3B;PTPN1;PRKCB;PRKCE;PTEN;PIK3R3;PIK3R1;ACACB;FOXO1;SOCS3;IL6;PPP1R3C;RPS6KA2;AKT3;PRKCQ;CD36;SLC27A3;PPARGC1A;PPARGC1B;CREB5
KEGG_2021_Human,Tyrosine metabolism,9/36,0.0132026505805097,0.0507714364619111,0,0,2.7290995551464947,11.80973530469103,AOC3;ADH1C;MAOB;ADH1B;MAOA;ADH1A;ALDH3B1;TYRP1;AOX1
KEGG_2021_Human,Human T-cell leukemia virus 1 infection,35/219,0.013480239526016,0.0507714364619111,0,0,1.5623164779976104,6.72816341420359,NRP1;SPI1;ADCY4;PTEN;PIK3R3;PIK3R1;ITGAL;ETS1;ETS2;ZFP36;CCND2;CCND1;AKT3;MSX1;PRKACA;HLA-DOA;HLA-DPA1;EGR1;MAP3K3;EGR2;JUN;CDKN2B;TGFB2;TGFB1;NFYB;NFATC3;FOS;HLA-E;TGFBR2;KAT2B;IL6;CD4;ADCY9;TLN1;CREB5
KEGG_2021_Human,Staphylococcus aureus infection,18/95,0.0136367805649861,0.0507714364619111,0,0,1.9164726216482224,8.231220556107724,C1QB;CFD;C1QA;SELPLG;CFH;C5AR1;FPR1;FPR2;DEFA1;ITGAL;C2;SELP;FCGR3A;FCGR3B;MASP1;HLA-DOA;CAMP;HLA-DPA1
KEGG_2021_Human,Longevity regulating pathway,19/102,0.0136949269403839,0.0507714364619111,0,0,1.8769391017607184,8.053438557444515,KL;ADCY4;PIK3R3;PIK3R1;HSPA2;FOXO3;ADIPOR2;FOXO1;ADCY9;SESN1;AKT3;CAT;EIF4EBP2;PPARG;PRKACA;PPARGC1A;CRYAB;CREB5;FOXA2
KEGG_2021_Human,Cocaine addiction,11/49,0.0147856415351796,0.0541546388758386,0,0,2.3707241387670006,9.990465595800716,JUN;MAOB;MAOA;BDNF;FOSB;PRKACA;RGS9;SLC18A2;GNAI1;CREB5;GNAI2
KEGG_2021_Human,GABAergic synapse,17/89,0.0150182608021947,0.0543518009984189,0,0,1.9353477033615605,8.125534943457643,GABRB2;GABARAPL1;PRKCB;PLCL1;SLC6A13;ADCY4;CACNA1D;CACNA1C;GNG12;GNG11;GNAI1;GNAI2;ADCY9;GNG2;GNG7;PRKACA;SLC38A5
KEGG_2021_Human,African trypanosomiasis,9/37,0.0158003075453585,0.0558522499277789,0,0,2.6314837946223126,10.914673422604924,IL6;PLCB4;PRKCB;LAMA4;GNAQ;HBB;FAS;HBA1;SELE
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,9/37,0.0158003075453585,0.0558522499277789,0,0,2.6314837946223126,10.914673422604924,SLC9A3R2;SCNN1G;PRKCB;SCNN1B;NEDD4L;PIK3R3;ATP1A2;PIK3R1;NR3C2
KEGG_2021_Human,Hedgehog signaling pathway,12/56,0.0160838078338284,0.0562008917411936,0,0,2.2338500209467957,9.22567155414826,GSK3B;CCND2;CCND1;HHIP;GPR161;CUL3;PTCH1;GAS1;ARRB1;PRKACA;CDON;DISP1
KEGG_2021_Human,Fc gamma R-mediated phagocytosis,18/97,0.0167311082770806,0.0571489541149721,0,0,1.8677437469290343,7.639978754280559,ACTR3;GSN;MYO10;PRKCB;PRKCE;PLA2G4C;ASAP3;PIK3R3;PIK3R1;GAB2;HCK;FCGR3A;FCGR3B;CFL2;AKT3;PIP5K1B;WASF2;WASF3
KEGG_2021_Human,Prostate cancer,18/97,0.0167311082770806,0.0571489541149721,0,0,1.8677437469290343,7.639978754280559,PDGFRB;PDGFRA;GSK3B;TCF7L2;TCF7L1;PDGFB;PTEN;PIK3R3;PIK3R1;FOXO1;ETV5;AR;CCND1;AKT3;ERG;FGFR2;FGFR1;CREB5
KEGG_2021_Human,Synthesis and degradation of ketone bodies,4/10,0.017274046347353,0.0583478898843924,0,0,5.452096724823997,22.12760778983925,BDH2;HMGCS1;HMGCS2;HMGCLL1
KEGG_2021_Human,Choline metabolism in cancer,18/98,0.0184697574418832,0.0617011677179396,0,0,1.8442929759704247,7.361717867414706,PDGFRB;SLC22A4;PDGFRA;DGKE;JUN;SLC44A1;PRKCB;SLC44A2;PLA2G4C;PDGFB;PIK3R3;PIK3R1;FOS;AKT3;PIP5K1B;CHPT1;WASF2;WASF3
KEGG_2021_Human,Endometrial cancer,12/58,0.0209769185322022,0.0687306275653471,0,0,2.1364856742135845,8.256091161771103,GSK3B;TCF7L2;TCF7L1;CCND1;GADD45B;APC;AKT3;PTEN;PIK3R3;AXIN2;PIK3R1;FOXO3
KEGG_2021_Human,Glycosphingolipid biosynthesis,10/45,0.02102614593282,0.0687306275653471,0,0,2.3392528282031044,9.034167687816884,B3GALNT1;ST8SIA1;B3GALT2;B3GNT2;ST3GAL6;ST6GALNAC3;FUT1;ST3GAL1;ST6GALNAC5;ST6GALNAC6
KEGG_2021_Human,Glutamatergic synapse,20/114,0.0216628044867902,0.0700584315317473,0,0,1.7442478398645855,6.684234304426388,GRIA1;PRKCB;TRPC1;SLC1A1;PLA2G4C;ADCY4;CACNA1D;CACNA1C;GNG12;GNG11;GNAI1;GNAI2;ADCY9;PLCB4;GNG2;GNAQ;GNG7;PRKACA;SHANK3;SHANK2
KEGG_2021_Human,Rheumatoid arthritis,17/93,0.0225747540776144,0.0710248855615757,0,0,1.8330740245533,6.949042614764916,JUN;TGFB2;FLT1;TGFB1;ANGPT1;FOS;CXCL3;ITGAL;CXCL2;IL6;CXCL12;ATP6V0A2;ACP5;TEK;HLA-DOA;TLR4;HLA-DPA1
KEGG_2021_Human,Colorectal cancer,16/86,0.0226625457219501,0.0710248855615757,0,0,1.8728927582113175,7.092722947606588,GSK3B;TCF7L2;JUN;TCF7L1;TGFB2;TGFB1;GADD45B;DCC;PIK3R3;AXIN2;FOS;PIK3R1;TGFBR2;CCND1;APC;AKT3
KEGG_2021_Human,Insulin secretion,16/86,0.0226625457219501,0.0710248855615757,0,0,1.8728927582113175,7.092722947606588,PRKCB;ADCY4;ATP1A2;CACNA1D;CACNA1C;ADCY9;PLCB4;GNA11;KCNMB1;GNAQ;KCNMB4;KCNN2;PRKACA;VAMP2;CREB5;RAPGEF4
KEGG_2021_Human,Endocrine and other factor-regulated calcium reabsorption,11/53,0.0258744170444398,0.0802634977705071,0,0,2.1444583360751026,7.836924184365761,DNM3;KL;ADCY9;PLCB4;PRKCB;GNAQ;ATP1A2;PTH1R;PRKACA;SLC8A1;RAB11A
KEGG_2021_Human,Long-term depression,12/60,0.026894321302074,0.0825845825841466,0,0,2.047235023041474,7.402474528663859,GRIA1;PPP2CA;GUCY1A2;PLCB4;PRKCB;GNA11;GNAQ;PLA2G4C;NOS1;PRKG1;GNAI1;GNAI2
KEGG_2021_Human,PPAR signaling pathway,14/74,0.0277729582891628,0.0844297931990551,0,0,1.9112238622386224,6.849238535110464,HMGCS1;SCD5;LPL;ACSL4;SORBS1;CYP27A1;FABP4;ACADL;FABP5;SCD;OLR1;PPARG;CD36;HMGCS2
KEGG_2021_Human,Human cytomegalovirus infection,34/225,0.0312463876620209,0.0940485331609343,0,0,1.4607963575029006,5.062903253122498,PTGER4;GSK3B;PXN;ADCY4;PIK3R3;PIK3R1;PTGS2;CX3CL1;GNAI1;GNAI2;AKAP13;GNG2;CCND1;GNA11;GNG7;AKT3;CXCR2;PRKACA;PDGFRA;ARHGEF12;PRKCB;NFATC3;GNG12;GNG11;HLA-E;IL6;ADCY9;PLCB4;CDK6;CXCL12;GNAQ;FAS;CALM1;CREB5
KEGG_2021_Human,Sphingolipid signaling pathway,20/119,0.0328376728436952,0.097869142592974,0,0,1.6556873078612209,5.6561239805105386,FCER1G;PRKCB;PRKCE;PTEN;PIK3R3;PIK3R1;GAB2;SGMS2;GNAI1;GNAI2;PPP2CA;PLCB4;SPTLC3;GNAQ;AKT3;S1PR1;FCER1A;FYN;MS4A2;S1PR5
KEGG_2021_Human,Toxoplasmosis,19/112,0.0338432347434338,0.099025657614138,0,0,1.6741731665001318,5.668777395516344,TGFB2;TGFB1;LAMA2;LAMC3;LAMB2;LAMA4;LAMA3;LAMB1;HSPA2;GNAI1;GNAI2;ALOX5;AKT3;ITGA6;HLA-DOA;JAK2;TLR4;LDLR;HLA-DPA1
KEGG_2021_Human,Amphetamine addiction,13/69,0.0342029409522516,0.099025657614138,0,0,1.90102417177106,6.416799961221097,GRIA1;JUN;MAOB;PRKCB;MAOA;CACNA1D;FOS;CACNA1C;FOSB;PRKACA;CALM1;SLC18A2;CREB5
KEGG_2021_Human,Renal cell carcinoma,13/69,0.0342029409522516,0.099025657614138,0,0,1.90102417177106,6.416799961221097,ARNT2;JUN;TGFB2;TGFB1;EPAS1;HGF;GAB1;PDGFB;PIK3R3;PIK3R1;ETS1;RAP1A;AKT3
KEGG_2021_Human,Bacterial invasion of epithelial cells,14/77,0.0376939239393216,0.1068589808665125,0,0,1.8199056990569904,5.966117443881853,ACTR3;SHC3;ARHGEF26;CAV2;CAV1;PXN;GAB1;PIK3R3;PIK3R1;DNM3;ELMO1;ITGA5;WASF2;VCL
KEGG_2021_Human,Leishmaniasis,14/77,0.0376939239393216,0.1068589808665125,0,0,1.8199056990569904,5.966117443881853,JUN;TGFB2;TGFB1;NCF2;PRKCB;FOS;PTGS2;EEF1A1;FCGR3A;FCGR3B;HLA-DOA;JAK2;TLR4;HLA-DPA1
KEGG_2021_Human,Prolactin signaling pathway,13/70,0.0379630589920505,0.1068589808665125,0,0,1.8675677205923984,6.109078692983444,GSK3B;SHC3;PIK3R3;FOS;PIK3R1;FOXO3;SOCS2;SOCS3;CCND2;CCND1;ELF5;AKT3;JAK2
KEGG_2021_Human,Thyroid hormone signaling pathway,20/121,0.0383417668054787,0.1069348358611516,0,0,1.6227182385213546,5.292033806467595,PFKFB2;GSK3B;THRB;THRA;PRKCB;NOTCH4;PIK3R3;ATP1A2;PIK3R1;FOXO1;BMP4;RCAN1;KAT2B;PLCB4;PLN;CCND1;RCAN2;AKT3;PLCE1;PRKACA
KEGG_2021_Human,Yersinia infection,22/137,0.0411330990127694,0.1128949646794472,0,0,1.5678985507246377,5.00307357682963,ACTR3;GSK3B;JUN;ARHGEF12;ARHGEF28;PXN;NFATC3;PIK3R3;PIK3R1;FOS;NLRC4;IL6;CD4;RPS6KA2;GNAQ;AKT3;ELMO1;CASP1;PIP5K1B;ITGA5;TLR4;WASF2
KEGG_2021_Human,Cholesterol metabolism,10/50,0.0412215167086139,0.1128949646794472,0,0,2.0462707182320443,6.52513764820773,CYP27A1;LRP1;VAPA;SORT1;VAPB;APOH;PCSK9;LPL;CD36;LDLR
KEGG_2021_Human,Transcriptional misregulation in cancer,29/192,0.0441025766437732,0.1197069937473846,0,0,1.458928759698979,4.553662528632528,CEBPA;SPI1;FLT1;HPGD;FOXO1;HHEX;CCND2;TSPAN7;RUNX1T1;ARNT2;MEF2C;GADD45B;ZBTB16;LMO2;MITF;ETV1;DEFA1;FLI1;PBX1;ETV5;TGFBR2;IL6;MEIS1;NR4A3;ID2;PPARG;ERG;NUPR1;CDK14
KEGG_2021_Human,Vasopressin-regulated water reabsorption,9/44,0.0452274917690993,0.1216739601575769,0,0,2.1043586877917297,6.515200035321577,DYNC2H1;DYNC1I2;ADCY9;ARHGDIA;AQP4;PRKACA;RAB11A;VAMP2;CREB5
KEGG_2021_Human,FoxO signaling pathway,21/131,0.0459316711655569,0.1224844564414852,0,0,1.5643767616002693,4.819219671672856,GABARAPL1;TGFB2;CDKN2B;TGFB1;GADD45B;PTEN;PIK3R3;FOXO4;PIK3R1;FOXO3;FOXO1;KLF2;TGFBR2;IL6;CCND2;CCND1;AKT3;CAT;TNFSF10;S1PR1;IL7R
KEGG_2021_Human,Cardiac muscle contraction,15/87,0.0486767336440718,0.128675887198242,0,0,1.7060836794339331,5.156730240063836,COX7B;TPM4;UQCRB;CACNA2D1;TNNC1;TPM2;COX4I2;CACNA2D2;ATP1A2;CACNA1D;CACNA1C;COX7A1;SLC8A1;TNNT2;CASQ2
KEGG_2021_Human,Pancreatic secretion,17/102,0.0496680655897023,0.1301645856833579,0,0,1.6381524249422632,4.918377530622519,CPA3;CPB2;PRKCB;PLA2G1B;TRPC1;ADCY4;ATP1A2;PLA2G5;SLC4A4;RAB11A;BST1;ADCY9;RAP1A;PLCB4;CA2;GNAQ;CFTR
KEGG_2021_Human,ABC transporters,9/45,0.0512778330214606,0.1332347114403762,0,0,2.0457892314772206,6.0770102122138,ABCB1;ABCA6;ABCA3;ABCA9;ABCC9;ABCA8;ABCG1;CFTR;ABCG2
KEGG_2021_Human,Notch signaling pathway,11/59,0.0522144972563359,0.1345187047959841,0,0,1.8757676953784737,5.538007347762147,TLE4;KAT2B;HEYL;APH1B;JAG1;MAML2;HEY1;MFNG;NOTCH4;HEY2;DLL1
KEGG_2021_Human,Endocytosis,36/252,0.0557366389087406,0.1423860355315727,0,0,1.36703945324635,3.946803608212719,SH3GL3;TFRC;ASAP3;NEDD4L;ARRB1;SNX1;RAB11FIP1;SNX2;GRK5;CXCR2;MVB12B;PIP5K1B;LDLR;SH3GL2;ACTR3;PDGFRA;PDCD6IP;IQSEC1;CAV2;CAV1;ARAP2;ARAP3;HSPA2;RAB11A;HLA-E;TGFBR2;EHD1;DNM3;EHD2;DAB2;NEDD4;FOLR3;FGFR4;STAM2;FOLR1;FGFR2
KEGG_2021_Human,Neurotrophin signaling pathway,19/119,0.0574091358903498,0.1454364775888863,0,0,1.556366158113731,4.44739695777202,GSK3B;MAP3K3;NTRK2;JUN;SHC3;BDNF;SORT1;GAB1;PIK3R3;IRAK3;PIK3R1;FOXO3;RAP1A;ARHGDIA;RPS6KA2;AKT3;CALM1;SH2B3;MAP2K5
KEGG_2021_Human,C-type lectin receptor signaling pathway,17/104,0.0579291877010892,0.1455410996787697,0,0,1.6003132383000185,4.558546535599398,EGR2;JUN;EGR3;ARHGEF12;FCER1G;NFATC3;PIK3R3;PIK3R1;PTGS2;IL6;MRAS;RRAS;AKT3;CASP1;CLEC4E;CALM1;IL17D
KEGG_2021_Human,Glioma,13/75,0.0611895664460846,0.1524723622918831,0,0,1.7164740701081218,4.795448502045455,PDGFRB;PDGFRA;SHC3;GADD45B;PRKCB;PTEN;PDGFB;PIK3R3;PIK3R1;CDK6;CCND1;AKT3;CALM1
KEGG_2021_Human,Bile secretion,15/90,0.0624370950155419,0.1543160722335346,0,0,1.6375634517766495,4.541938962787779,ABCB1;AQP9;ADCY4;AQP4;ATP1A2;SLC51B;SLC4A4;AQP1;ADCY9;CA2;KCNN2;PRKACA;LDLR;CFTR;ABCG2
KEGG_2021_Human,Carbohydrate digestion and absorption,9/47,0.0649083212740204,0.1591300779621145,0,0,1.9378981277399665,5.29972396941407,HK3;MGAM;PLCB4;PRKCB;AKT3;PIK3R3;ATP1A2;CACNA1D;PIK3R1
KEGG_2021_Human,GnRH signaling pathway,15/93,0.0786078871467909,0.1911743815409955,0,0,1.5743140108622342,4.003926437067139,EGR1;MAP3K3;JUN;PRKCB;PLA2G4C;ADCY4;CACNA1D;CACNA1C;ADCY9;PLCB4;GNA11;GNAQ;PRKACA;CALM1;HBEGF
KEGG_2021_Human,Retrograde endocannabinoid signaling,22/148,0.0824415944146453,0.1983752313332714,0,0,1.4301293356848912,3.569123990031313,GRIA1;GABRB2;KCNJ5;PRKCB;ADCY4;NDUFA4L2;ABHD6;CACNA1D;CACNA1C;GNG12;PTGS2;GNG11;GNAI1;GNAI2;ADCY9;PLCB4;GNG2;CNR1;GNAQ;GNG7;PRKACA;MGLL
KEGG_2021_Human,Cellular senescence,23/156,0.0828738630898864,0.1983752313332714,0,0,1.4165392638613672,3.527799739193358,TGFB2;CDKN2B;TGFB1;GADD45B;NFATC3;PTEN;PIK3R3;CACNA1D;PIK3R1;FOXO3;ETS1;FOXO1;ZFP36L2;HLA-E;TGFBR2;IL6;CCND2;CDK6;MRAS;CCND1;RRAS;AKT3;CALM1
KEGG_2021_Human,Histidine metabolism,5/22,0.0839243116547271,0.1993202401799769,0,0,2.4049555513523737,5.959094914398551,MAOB;ALDH2;MAOA;ALDH3B1;ASPA
KEGG_2021_Human,Pathogenic Escherichia coli infection,28/197,0.0872993992459027,0.2057288168275538,0,0,1.3575184190140264,3.310188792699801,CLDN22;TUBB6;TUBB1;TNFSF10;CASP1;MYH14;MYH11;FYN;MYH10;WASF2;WASF3;NCK1;ACTR3;JUN;ARHGEF12;MYO10;F2R;FOS;CLDN11;TJP1;CLDN5;IL6;MYO1B;MYO1C;MYO5B;CLDN18;FAS;TLR4
KEGG_2021_Human,Fatty acid degradation,8/43,0.0906681007943589,0.2120238664729624,0,0,1.8696806413457747,4.488261272566276,ACAA2;ADH1C;ACADL;ALDH2;CYP2U1;ADH1B;ADH1A;ACSL4
KEGG_2021_Human,Proximal tubule bicarbonate reclamation,5/23,0.0980507193467941,0.2275375471864535,0,0,2.271219313019956,5.274385359450841,CA2;CA4;ATP1A2;SLC4A4;AQP1
KEGG_2021_Human,Lysosome,19/128,0.101883866422007,0.2346416317597738,0,0,1.4271335683110868,3.259461295273037,NAPSA;DNASE2B;SORT1;SLC11A1;CTSW;GGA2;GALC;CTSO;HYAL1;LAMP3;HYAL2;LAMP2;AP1S2;ATP6V0A2;ACP5;CTSH;CTSG;CTSF;AP1M1
KEGG_2021_Human,Phenylalanine metabolism,4/17,0.1061071149720589,0.2425305485075632,0,0,2.5153634244543337,5.642730306210443,AOC3;MAOB;MAOA;ALDH3B1
KEGG_2021_Human,Estrogen signaling pathway,20/137,0.1081448580237685,0.2435261988090788,0,0,1.3995429999130278,3.1129806437660035,KCNJ5;JUN;SHC3;ADCY4;PIK3R3;PIK3R1;HSPA2;FOS;GNAI1;GNAI2;ADCY9;PLCB4;GNAQ;GPER1;AKT3;PGR;PRKACA;CALM1;CREB5;HBEGF
KEGG_2021_Human,Insulin signaling pathway,20/137,0.1081448580237685,0.2435261988090788,0,0,1.3995429999130278,3.1129806437660035,GSK3B;PTPN1;SHC3;PDE3B;PIK3R3;PIK3R1;SORBS1;ACACB;FOXO1;SOCS2;SOCS3;HK3;INPP5A;PPP1R3C;AKT3;MKNK2;PRKACA;CALM1;PPARGC1A;FBP1
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,15/98,0.1111265921808194,0.2484006178159492,0,0,1.4790588287622108,3.2496183475219382,PTGER4;PRKCH;PRKCB;PRKCE;PLA2G4C;TRPV2;ADCY4;PIK3R3;PIK3R1;ADCY9;PLCB4;GNAQ;PRKCQ;PRKACA;CALM1
KEGG_2021_Human,Fc epsilon RI signaling pathway,11/68,0.1178762392263,0.2615647936116438,0,0,1.5787938293453578,3.3756507019159536,FCER1G;ALOX5;AKT3;PLA2G4C;ALOX5AP;FCER1A;PIK3R3;FYN;GAB2;PIK3R1;MS4A2
KEGG_2021_Human,Type II diabetes mellitus,8/46,0.1227569366453821,0.2704210778275084,0,0,1.7217837602285382,3.611525810604228,SOCS2;HK3;SOCS3;PRKCE;PIK3R3;CACNA1D;CACNA1C;PIK3R1
KEGG_2021_Human,Lipid and atherosclerosis,29/215,0.1346663249770716,0.2945220344822287,0,0,1.2768579975927563,2.560043116399227,GSK3B;NCF2;PIK3R3;PIK3R1;VLDLR;CXCL3;AGER;CXCL2;RAP1A;AKT3;TNFSF10;CASP1;OLR1;CD36;JAK2;LDLR;JUN;NFATC3;FOS;HSPA2;SELE;SELP;IL6;PLCB4;FAS;PPARG;CALM1;TLR4;ABCG1
KEGG_2021_Human,Inflammatory bowel disease,10/65,0.1667586160493233,0.359749543780863,0,0,1.48694123556002,2.6634209252344587,JUN;TGFB2;IL6;TGFB1;RORA;GATA3;HLA-DOA;TLR4;IL18R1;HLA-DPA1
KEGG_2021_Human,Graft-versus-host disease,7/42,0.1682396123335713,0.359749543780863,0,0,1.6352183908045976,2.9145577471093693,IL6;PRF1;FAS;KLRD1;HLA-DOA;HLA-DPA1;HLA-E
KEGG_2021_Human,Phosphatidylinositol signaling system,14/97,0.1689275353068074,0.359749543780863,0,0,1.379818165651536,2.4537105554545517,DGKE;PRKCB;PTEN;PIK3R3;PIK3R1;MTMR6;ITPKB;INPP5A;PLCB4;PLCE1;PIP5K1B;PIK3C3;CALM1;CDS2
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,13/89,0.1692242919758665,0.359749543780863,0,0,1.3991774040911409,2.485681014990814,CD274;MAP3K3;JUN;PTEN;NFATC3;PIK3R3;FOS;PIK3R1;CD4;AKT3;PRKCQ;JAK2;TLR4
KEGG_2021_Human,Coronavirus disease,30/232,0.1857669365392667,0.3902828492305235,0,0,1.2157238028635575,2.0463821908553204,CFD;C1QB;NRP1;C1QA;CSF3;C5AR1;PIK3R3;PIK3R1;C8B;C2;C6;C7;CASP1;RPL15;JUN;ACE;VWF;PRKCB;FOS;SELP;IL6;AGTR1;TLR8;RPS20;MASP1;IL6ST;TLR4;TLR3;RPS23;HBEGF
