Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Coagulation (GO:0050820),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,DMTN;F2R;EMILIN1
GO_Biological_Process_2023,Positive Regulation Of Cytoplasmic Transport (GO:1903651),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,RAB21;RDX;MSN
GO_Biological_Process_2023,Positive Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900103),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,PTPN1;DAB2IP;PIK3R1
GO_Biological_Process_2023,Positive Regulation Of Hemostasis (GO:1900048),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,DMTN;F2R;EMILIN1
GO_Biological_Process_2023,Positive Regulation Of Muscle Contraction (GO:0045933),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,MYOCD;F2R;PROK2
GO_Biological_Process_2023,Positive Regulation Of Myelination (GO:0031643),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,EGR2;MYRF;TPPP
GO_Biological_Process_2023,Positive Regulation Of Protein Maturation (GO:1903319),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,CCBE1;NLRC4;NKD2
GO_Biological_Process_2023,Presynapse Organization (GO:0099172),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,FZD1;PTPRD;NLGN4X
GO_Biological_Process_2023,Regulation Of Astrocyte Differentiation (GO:0048710),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,BMP2;IL6;ID2
GO_Biological_Process_2023,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:1901844),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,GJD3;CAV1;TBX5
GO_Biological_Process_2023,Regulation Of Epithelial Cell Apoptotic Process (GO:1904035),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,ZFP36;NUPR1;TEK
GO_Biological_Process_2023,Regulation Of Leukocyte Tethering Or Rolling (GO:1903236),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,SELP;CXCL12;SELE
GO_Biological_Process_2023,Regulation Of Mesenchymal Cell Proliferation (GO:0010464),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,CTNNBIP1;FGFR2;TGFBR2
GO_Biological_Process_2023,Retinoic Acid Receptor Signaling Pathway (GO:0048384),3/11,0.1098548379449948,0.3125467900926814,0,0,3.065052776502983,6.769461584767622,THRB;THRA;PPARG
GO_Biological_Process_2023,MAPK Cascade (GO:0000165),15/98,0.1111265921808194,0.3159567667011966,0,0,1.4790588287622108,3.2496183475219382,MEF2A;PTGER4;MAP3K3;MEF2C;TGFB1;LRRK2;ZFP36L2;ZFP36;KDR;CTSH;RAPGEF2;TNIK;SHANK3;MAP2K5;FGFR1
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),8/45,0.1114661708287282,0.3165052587478889,0,0,1.7684179119321717,3.879969263293924,PIGR;SHC3;EFEMP1;TGFB1;REPS2;GAB1;PLCE1;HBEGF
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),8/45,0.1114661708287282,0.3165052587478889,0,0,1.7684179119321717,3.879969263293924,CX3CR1;NR4A2;BDNF;DAPK2;DAB2IP;CTSH;FAS;CX3CL1
GO_Biological_Process_2023,Defense Response To Gram-negative Bacterium (GO:0050829),12/75,0.1124371364548729,0.3190523872052805,0,0,1.558481457098969,3.4058445964791813,SELP;IL6;DMBT1;SLC11A1;RARRES2;CTSG;DEFA1;LYZ;TLR4;CAMP;OPTN;AQP1
GO_Biological_Process_2023,Dicarboxylic Acid Transport (GO:0006835),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,GJA1;SLC1A1;PDPN;FOLR3;FOLR1
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,CCL14;CCL23;XCL1;CX3CL1;CCL15
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,CCL14;CCL23;XCL1;CX3CL1;CCL15
GO_Biological_Process_2023,Positive Regulation Of BMP Signaling Pathway (GO:0030513),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,BMP4;CDH5;BMPR2;ZNF423;ENG
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,CADM1;CRTAM;SH2D1B;KLRD1;HLA-E
GO_Biological_Process_2023,Positive Regulation Of p38MAPK Cascade (GO:1900745),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,BMP4;BMP2;SPI1;GADD45B;SASH1
GO_Biological_Process_2023,Protein Kinase B Signaling (GO:0043491),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,TGFB1;PTEN;KDR;PIK3R3;GAS6
GO_Biological_Process_2023,Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,MYADM;KLF4;AGER;CD44;MAP2K5
GO_Biological_Process_2023,Regulation Of Ruffle Assembly (GO:1900027),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,P2RY12;KANK1;CAV1;RDX;ARHGAP24
GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),5/24,0.1132875907580333,0.3193659318822154,0,0,2.151560573459372,4.68572378821028,PRNP;MT1M;AQP1;MT1E;SNCA
GO_Biological_Process_2023,Membrane Assembly (GO:0071709),7/38,0.1139740737313678,0.3204639102440285,0,0,1.8466295884315904,4.010481110882509,PTPRD;NLGN4X;PTEN;LRP4;EMP2;TLCD2;SPTBN1
GO_Biological_Process_2023,Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098),7/38,0.1139740737313678,0.3204639102440285,0,0,1.8466295884315904,4.010481110882509,PRNP;PTPN1;ACE;PDGFB;NEDD9;GAS6;HBEGF
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),7/38,0.1139740737313678,0.3204639102440285,0,0,1.8466295884315904,4.010481110882509,MEF2C;MCTP1;RIMS3;SYT11;LRRK2;GPER1;KCNMB4
GO_Biological_Process_2023,Regulation Of Protein Import Into Nucleus (GO:0042306),7/38,0.1139740737313678,0.3204639102440285,0,0,1.8466295884315904,4.010481110882509,BMP4;TGFB1;HYAL2;RAB23;TPR;FLNA;PIK3R1
GO_Biological_Process_2023,Negative Chemotaxis (GO:0050919),6/31,0.1150062396012668,0.322107027981225,0,0,1.9624632352941176,4.244354442263771,SEMA6A;SEMA6D;SEMA3G;SEMA3E;UNC5C;SLIT2
GO_Biological_Process_2023,Negative Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031111),6/31,0.1150062396012668,0.322107027981225,0,0,1.9624632352941176,4.244354442263771,CDH5;NAV3;MAP2;MID1IP1;CLASP2;SNCA
GO_Biological_Process_2023,Phospholipid Translocation (GO:0045332),6/31,0.1150062396012668,0.322107027981225,0,0,1.9624632352941176,4.244354442263771,ABCB1;ATP8A2;PLSCR4;ATP10A;ANO6;MFSD2A
GO_Biological_Process_2023,Positive Regulation Of Lamellipodium Organization (GO:1902745),6/31,0.1150062396012668,0.322107027981225,0,0,1.9624632352941176,4.244354442263771,ACTR3;ENPP2;PLCE1;PIK3R1;WASF2;CORO1C
GO_Biological_Process_2023,Presynaptic Endocytosis (GO:0140238),6/31,0.1150062396012668,0.322107027981225,0,0,1.9624632352941176,4.244354442263771,DNM3;NLGN4X;STON1;STON2;VAMP2;SNCA
GO_Biological_Process_2023,Response To Estradiol (GO:0032355),6/31,0.1150062396012668,0.322107027981225,0,0,1.9624632352941176,4.244354442263771,SOCS2;SFRP1;RAMP3;TGFB1;GPER1;SSTR1
GO_Biological_Process_2023,Cilium Organization (GO:0044782),31/228,0.1166222700260196,0.326421347232361,0,0,1.2890970319553885,2.77003107510679,ARL6;NEDD9;TTC29;CDC14A;ABLIM1;ABLIM3;ARL13B;RAB23;TEKT1;FLNA;MAP4;IFT57;CC2D2A;RAB8B;DYNC2H1;ACTR3;DNAI2;GSN;IFT140;RAB3IP;RFX2;RFX3;DCDC2;PARVA;FHDC1;TMEM231;EHD1;EHD2;RILPL2;TMEM237;DZIP1
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),23/163,0.1190951838696502,0.3331269044597606,0,0,1.3451796466618142,2.8623166222934744,SLC22A4;SLC26A2;EDN1;RAMP2;SLC15A2;CALCRL;RAMP3;SLC11A1;AQP9;SLC6A13;HBB;HBA1;SCAMP1;AQP1;SLC6A4;PDPN;SLC19A3;TXNIP;SLC15A3;SLC38A5;SLC18A2;VAMP2;ABCG2
GO_Biological_Process_2023,Positive Regulation Of Protein Metabolic Process (GO:0051247),27/196,0.1211806042219773,0.3387406009210196,0,0,1.3084281772127568,2.7614026666707003,GSK3B;C4BPA;LILRA2;CLU;NKD1;FOXO1;FXR1;GPC3;MAP2K5;TGFB1;WFS1;TNFSF12;RDX;CIRBP;DAB2IP;SAMD4A;MSN;KLF4;LARP6;KLF2;IL6;APC;NEDD4;AGTR1;VIM;IL17D;FGFR4
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),8/46,0.1227569366453821,0.3427030650462284,0,0,1.7217837602285382,3.611525810604228,MAP3K3;CDK6;AKT3;PTEN;NUPR1;CBFA2T3;FBP1;TBX2
GO_Biological_Process_2023,Regulation Of mRNA Catabolic Process (GO:0061013),8/46,0.1227569366453821,0.3427030650462284,0,0,1.7217837602285382,3.611525810604228,FXR1;ZFP36;RBM8A;PRR5L;VIM;ZC3H14;RBM24;ZFP36L2
GO_Biological_Process_2023,Adrenergic Receptor Signaling Pathway (GO:0071875),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,AKAP13;RAPGEF2;ADRB1;ADRB2
GO_Biological_Process_2023,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,BMP4;TCF21;NPNT;FGF2
GO_Biological_Process_2023,Dendritic Cell Migration (GO:0036336),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,CCL21;CXCR2;HMGB1;CLU
GO_Biological_Process_2023,Energy Reserve Metabolic Process (GO:0006112),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,GSK3B;PID1;PPP1R3C;LEPR
GO_Biological_Process_2023,Glycerolipid Catabolic Process (GO:0046503),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,PLA2G4C;ABHD6;PNPLA6;MGLL
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,SCNN1G;SCNN1B;ATP1A2;SLC8A1
GO_Biological_Process_2023,Myoblast Fusion (GO:0007520),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,ADAMTS15;ADAMTS5;NOS1;JAM2
GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,NTRK2;PRNP;RTN1;CLU
GO_Biological_Process_2023,Negative Regulation Of Lipid Storage (GO:0010888),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,IL6;PPARG;ABCG1;CES1
GO_Biological_Process_2023,Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,FCN1;FCN3;GSN;MID2
GO_Biological_Process_2023,Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,PPP2CA;CD36;PRKD1;TLR4
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,CCND2;RGCC;CCND1;PDGFB
GO_Biological_Process_2023,Positive Regulation Of Interleukin-4 Production (GO:0032753),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,FCER1G;PRKCQ;GATA3;HLA-E
GO_Biological_Process_2023,Positive Regulation Of Macrophage Migration (GO:1905523),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,P2RY12;RARRES2;CX3CL1;CMKLR1
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotaxis (GO:0090026),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,CXCL12;ANO6;FPR2;HMGB1
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,CD74;CCL21;DAPK2;XCL1
GO_Biological_Process_2023,Regulation Of cAMP-mediated Signaling (GO:0043949),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,PDE2A;PDE3B;RAPGEF2;GNAI1
GO_Biological_Process_2023,Regulation Of Epidermal Cell Differentiation (GO:0045604),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,BMP4;ZFP36;MAFF;DLL1
GO_Biological_Process_2023,Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,KANK1;CDH5;RUFY3;TEK
GO_Biological_Process_2023,Renal Absorption (GO:0070293),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,GSN;SLC15A2;HYAL2;HBB
GO_Biological_Process_2023,Response To Axon Injury (GO:0048678),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,P2RY12;TYROBP;FLRT3;FOLR1
GO_Biological_Process_2023,Response To Cholesterol (GO:0070723),4/18,0.125219819563678,0.3445195527610595,0,0,2.3355634264725174,4.852563999129411,TGFB1;PTCH1;TGFBR2;CES1
GO_Biological_Process_2023,Neuron Projection Extension (GO:1990138),7/39,0.1265672501595386,0.3445195527610595,0,0,1.7888218390804598,3.697461630753668,SEMA5A;NRN1;FLRT3;SPAG6;TMEM108;ULK2;SH3GL2
GO_Biological_Process_2023,Vitamin Transport (GO:0051180),7/39,0.1265672501595386,0.3445195527610595,0,0,1.7888218390804598,3.697461630753668,SLC2A14;PDPN;SLC19A3;SLC2A3;FOLR3;FOLR1;ABCG2
GO_Biological_Process_2023,Organelle Assembly (GO:0070925),42/322,0.1267184076776507,0.3445195527610595,0,0,1.2292990654205609,2.539471155319609,SRPX;STX12;ARL6;CDC14A;FXR1;ABLIM1;ABLIM3;ARL13B;MAP1LC3C;RAB23;TEKT1;AP1S2;FLNA;SYNPO;IFT57;CC2D2A;CD34;RAB8B;AP1M1;DYNC2H1;ACTR3;GABARAPL1;DNAI2;GSN;PDCD6IP;IFT140;RAB3IP;RFX2;RFX3;DCDC2;PARVA;FHDC1;RAB11A;TMEM231;EHD1;EHD2;RILPL2;TMEM237;ULK2;PIK3C3;DZIP1;STAM2
GO_Biological_Process_2023,Lipid Transport (GO:0006869),16/108,0.1268149224644446,0.3445195527610595,0,0,1.4232606688345577,2.939071081313576,ABCA6;ABCA3;SPNS2;ABCA9;ABCA8;SLC51B;RBP7;FABP4;FABP5;VAPA;SLCO2B1;SLCO2A1;CD36;SLC27A3;LDLR;MFSD2A
GO_Biological_Process_2023,Cellular Response To Calcium Ion (GO:0071277),11/69,0.1271953948640209,0.3445195527610595,0,0,1.5514858876411632,3.1992117367074866,MEF2A;ITPKB;CLIC4;MEF2C;DMTN;SYT11;ALOX5AP;SYT15;RASGRP2;CLU;ADD1
GO_Biological_Process_2023,ERBB Signaling Pathway (GO:0038127),9/54,0.1290794926270277,0.3445195527610595,0,0,1.6358030372756558,3.3490234672448533,PIGR;EFEMP1;SHC3;TGFB1;ERBB4;GAB1;REPS2;PLCE1;HBEGF
GO_Biological_Process_2023,Epidermal Cell Differentiation (GO:0009913),9/54,0.1290794926270277,0.3445195527610595,0,0,1.6358030372756558,3.3490234672448533,SCEL;CLIC4;CSTA;ANXA1;JAG1;GATA6;TXNIP;CFLAR;FGFR1
GO_Biological_Process_2023,Regulation Of Lipid Metabolic Process (GO:0019216),9/54,0.1290794926270277,0.3445195527610595,0,0,1.6358030372756558,3.3490234672448533,C1QTNF2;CAV1;MID1IP1;RARRES2;ID2;RORA;PPARG;CCDC3;FGFR4
GO_Biological_Process_2023,Glycosphingolipid Metabolic Process (GO:0006687),6/32,0.1292159263240443,0.3445195527610595,0,0,1.8868778280542984,3.861062297906914,GALC;B3GALNT1;ST8SIA1;ST6GALNAC3;ST6GALNAC5;ST6GALNAC6
GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),6/32,0.1292159263240443,0.3445195527610595,0,0,1.8868778280542984,3.861062297906914,SKI;TGFB2;TGFB1;COBL;PRICKLE1;FOLR1
GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,BMP4;GPER1;ATP1A2;ADTRP;TFPI
GO_Biological_Process_2023,Metanephros Development (GO:0001656),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,ROBO2;BMP4;SOX17;PTCH1;CTSH
GO_Biological_Process_2023,Negative Regulation Of Response To Wounding (GO:1903035),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,IL33;MMRN1;ALOX5;CD109;FGF2
GO_Biological_Process_2023,Osteoclast Differentiation (GO:0030316),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,BMP2;TYROBP;GAB2;FOXP1;OSCAR
GO_Biological_Process_2023,Regulation Of Cell Size (GO:0008361),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,EDN1;RDX;PTEN;MSN;ARHGAP5
GO_Biological_Process_2023,Regulation Of Chondrocyte Differentiation (GO:0032330),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,PKDCC;EFEMP1;ZBTB16;SOX6;SOX5
GO_Biological_Process_2023,Regulation Of Glycogen Biosynthetic Process (GO:0005979),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,GSK3B;PPP1R3C;IGF2;INPP5K;SORBS1
GO_Biological_Process_2023,Regulation Of Keratinocyte Proliferation (GO:0010837),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,FGF7;ZFP36;KLF9;PRKD1;FGFR2
GO_Biological_Process_2023,Response To Zinc Ion (GO:0010043),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,MT1M;SLC30A4;ZNF658;CRIP1;MT1E
GO_Biological_Process_2023,Sterol Transport (GO:0015918),5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,MSR1;VAPA;CAV1;CD36;LDLR
GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",5/25,0.1295792083391107,0.3445195527610595,0,0,2.043867707854846,4.176567909983422,PDPN;FLNA;ITGA5;ARHGAP24;CD44
GO_Biological_Process_2023,Chloride Transport (GO:0006821),12/77,0.1299206390393716,0.3445195527610595,0,0,1.5103580290677066,3.082386217631916,CLIC5;GABRB2;CLIC4;SLC12A4;CLIC3;CLCN4;FXYD3;SLC1A1;FXYD1;ANO6;ANO5;CFTR
GO_Biological_Process_2023,Positive Regulation Of JNK Cascade (GO:0046330),12/77,0.1299206390393716,0.3445195527610595,0,0,1.5103580290677066,3.082386217631916,SH3RF3;RASSF2;CCL21;GADD45B;FLT4;FZD7;TNFRSF19;DAB2IP;HMGB1;TNIK;MTURN;TLR3
GO_Biological_Process_2023,Regulation Of T Cell Proliferation (GO:0042129),12/77,0.1299206390393716,0.3445195527610595,0,0,1.5103580290677066,3.082386217631916,CD274;IL6;ANXA1;TFRC;SFTPD;VSIG4;PLA2G5;LILRB2;JAK2;IL6ST;HLA-DPA1;NCK1
GO_Biological_Process_2023,G Protein-Coupled Receptor Internalization (GO:0002031),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,DMBT1;ARRB1
GO_Biological_Process_2023,IRE1-mediated Unfolded Protein Response (GO:0036498),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,PTPN1;VAPB
GO_Biological_Process_2023,SA Node Cell Action Potential (GO:0086015),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,CACNA1D;KCNA5
GO_Biological_Process_2023,SMAD Protein Complex Assembly (GO:0007183),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,FKBP1A;TGFB1
GO_Biological_Process_2023,TRAIL-activated Apoptotic Signaling Pathway (GO:0036462),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,SPI1;ZDHHC3
GO_Biological_Process_2023,Actin Filament Reorganization (GO:0090527),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,DMTN;NEDD9
GO_Biological_Process_2023,Adherens Junction Maintenance (GO:0034334),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,TJP1;FERMT2
GO_Biological_Process_2023,Atrioventricular Valve Formation (GO:0003190),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,OLFM1;HEY1
GO_Biological_Process_2023,Cardiac Pacemaker Cell Development (GO:0060926),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,TBX5;TBX3
GO_Biological_Process_2023,Cellular Response To Caffeine (GO:0071313),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,CASQ2;SLC8A1
GO_Biological_Process_2023,Cholesterol Catabolic Process (GO:0006707),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,CYP27A1;SCARF1
GO_Biological_Process_2023,Choline Transport (GO:0015871),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,SLC44A1;SLC44A2
GO_Biological_Process_2023,Clathrin Coat Disassembly (GO:0072318),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,SH3GL3;SH3GL2
GO_Biological_Process_2023,Copper Ion Import (GO:0015677),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,STEAP4;SLC31A2
GO_Biological_Process_2023,Dendrite Arborization (GO:0140059),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,PHACTR1;PTN
GO_Biological_Process_2023,Ethanol Catabolic Process (GO:0006068),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,SULT1A2;SULT1C4
GO_Biological_Process_2023,Hyaluronan Biosynthetic Process (GO:0030213),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,HYAL1;HAS3
GO_Biological_Process_2023,Long-Chain Fatty Acid Catabolic Process (GO:0042758),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,ACADL;ADTRP
GO_Biological_Process_2023,Lymphocyte Migration Into Lymphoid Organs (GO:0097021),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,CRTAM;NEDD9
GO_Biological_Process_2023,Lymphoid Progenitor Cell Differentiation (GO:0002320),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,BMP4;SPI1
GO_Biological_Process_2023,Macrophage Derived Foam Cell Differentiation (GO:0010742),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,TGFB1;PPARG
GO_Biological_Process_2023,Marginal Zone B Cell Differentiation (GO:0002315),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,DOCK11;MFNG
GO_Biological_Process_2023,Monoacylglycerol Catabolic Process (GO:0052651),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,ABHD6;MGLL
GO_Biological_Process_2023,Negative Regulation Of RIG-I Signaling Pathway (GO:0039536),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,RNF125;SEC14L1
GO_Biological_Process_2023,Negative Regulation Of Dendritic Spine Development (GO:0061000),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,SRGAP2C;PTEN
GO_Biological_Process_2023,Negative Regulation Of Glycogen Metabolic Process (GO:0070874),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,GSK3B;INPP5K
GO_Biological_Process_2023,Negative Regulation Of Lipoprotein Particle Clearance (GO:0010985),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,PCSK9;LDLR
GO_Biological_Process_2023,Negative Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051045),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,TIMP2;TIMP3
GO_Biological_Process_2023,Negative Regulation Of miRNA Processing (GO:1903799),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,IL6;HOXB-AS3
GO_Biological_Process_2023,Negative Regulation Of Ruffle Assembly (GO:1900028),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,KANK1;ARHGAP24
GO_Biological_Process_2023,Negative Regulation Of Steroid Metabolic Process (GO:0045939),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,BMP2;BMP5
GO_Biological_Process_2023,Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,GNA11;GNAQ
GO_Biological_Process_2023,Placenta Blood Vessel Development (GO:0060674),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,HEY1;HEY2
GO_Biological_Process_2023,Positive Regulation Of IRE1-mediated Unfolded Protein Response (GO:1903896),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,PTPN1;DAB2IP
GO_Biological_Process_2023,Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,HMGB1;TLR4
GO_Biological_Process_2023,Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,GSN;JAK2
GO_Biological_Process_2023,Positive Regulation Of Fibroblast Apoptotic Process (GO:2000271),2/6,0.1325873441001204,0.3445195527610595,0,0,4.085779816513761,8.25537389006909,SFRP1;PRDM11
