Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Pathways in cancer,36/531,0.9055132059679094,0.9999912520913647,0,0,0.8089210913619382,0.0802881828805995,MGST1;SLC2A1;TGFA;BRCA2;PLD1;CKS1B;BCL2L11;CDH1;PMAIP1;E2F3;PIM2;POLK;NQO1;EGLN3;SMAD4;JUP;CDKN2A;STAT1;MMP1;EGF;TXNRD1;PRKCA;BRAF;MMP9;PTK2;TGFBR1;EML4;CCNA2;RAD51;TRAF4;CCNE2;CCNE1;IL2RA;TRAF5;GNAS;BIRC5
KEGG_2021_Human,Focal adhesion,12/201,0.9068506075453436,0.9999912520913647,0,0,0.707722270912455,0.0691993518305077,COL1A1;COMP;PAK1;COL1A2;IBSP;EGF;SPP1;PAK6;PRKCA;BRAF;THBS2;PTK2
KEGG_2021_Human,Influenza A,10/172,0.9068849448301788,0.9999912520913647,0,0,0.6882413459210844,0.0672684953556441,XPO1;PABPN1;STAT1;MX2;TMPRSS4;IRF7;PRKCA;KPNA2;PRSS2;RAE1
KEGG_2021_Human,Carbohydrate digestion and absorption,2/47,0.9074254093961948,0.9999912520913647,0,0,0.4962872628726287,0.0482112850616786,HKDC1;SLC2A5
KEGG_2021_Human,Spinocerebellar ataxia,8/143,0.9089326212490076,0.9999912520913647,0,0,0.6608821796092298,0.0631038799624005,PSMB7;PSMA3;PSMB4;BEAN1;NFYA;PPIF;ATP2A2;PRKCA
KEGG_2021_Human,Lysosome,7/128,0.90913345271594,0.9999912520913647,0,0,0.6452801577071803,0.0614715707490344,LAPTM4B;GGA1;AP1G2;SLC11A2;AP1S1;ATP6V0A4;CTSV
KEGG_2021_Human,Serotonergic synapse,6/113,0.9103134977161772,0.9999912520913647,0,0,0.6255626899435597,0.0587817712396511,CYP2J2;GNAS;PLA2G4A;PRKCA;BRAF;HTR3A
KEGG_2021_Human,Cortisol synthesis and secretion,3/65,0.9108334735051232,0.9999912520913647,0,0,0.5401405262847133,0.0504465290805836,CREB3L4;GNAS;NR0B1
KEGG_2021_Human,Aldosterone synthesis and secretion,5/98,0.9129145001404813,0.9999912520913647,0,0,0.5998712567573781,0.0546560997715116,CAMK1D;CREB3L4;PRKD3;GNAS;PRKCA
KEGG_2021_Human,Glycerophospholipid metabolism,5/98,0.9129145001404813,0.9999912520913647,0,0,0.5998712567573781,0.0546560997715116,LPGAT1;ETNK1;PLA2G4A;CEPT1;PLD1
KEGG_2021_Human,Peroxisome,4/82,0.9130125514694968,0.9999912520913647,0,0,0.5723051876898031,0.0520830061646426,DECR2;SLC27A2;XDH;PEX13
