Gene,Mean_Cancer,Mean_Normal,Log2FC,T_Statistic,P_Value,Adjusted_P_Value,Regulation
235613_at,5.321651416223404,3.80663391012,1.5150175061034044,8.380615512768195,7.014801943268501e-14,5.045441793536234e-13,Upregulated
217591_at,8.280380366968084,7.0777980093099995,1.202582357658084,8.267434716533959,7.132243844100668e-14,5.125799938519488e-13,Upregulated
241940_at,3.8232048623829793,2.4868876982900003,1.336317164092979,8.791161857490158,7.137933178648686e-14,5.128518219967917e-13,Upregulated
201693_s_at,7.826896207670212,9.552730115940001,-1.7258339082697889,-8.088408500239389,7.242170219172755e-14,5.199938157901826e-13,Downregulated
217502_at,4.715021921297872,5.910339993600001,-1.195318072302129,-8.082723842453026,7.265952751291857e-14,5.216317868139132e-13,Downregulated
1557384_at,7.3100696230957425,5.981230677419998,1.3288389456757441,8.290827508405771,7.288351535404378e-14,5.231699929043906e-13,Upregulated
228116_at,5.438823284500001,4.0267443809,1.4120789036000003,8.661953992784989,7.303021375082941e-14,5.241530660264359e-13,Upregulated
239512_at,5.617613741936172,4.08410732695,1.5335064149861717,8.510870910866224,7.323188450314333e-14,5.25460264125676e-13,Upregulated
236107_at,4.148826454489361,2.97221826869,1.1766081857993616,8.56512214777046,7.339219298988471e-14,5.264700576358948e-13,Upregulated
231130_at,6.748991697776596,7.8612489544500015,-1.1122572566734057,-8.243237235447477,7.503687013763719e-14,5.37694257557015e-13,Downregulated
232528_at,5.3032161544361704,3.61915492889,1.6840612255461704,8.291895353982063,7.677778801986541e-14,5.499494082349822e-13,Upregulated
215387_x_at,6.54833132930851,5.515505360259999,1.0328259690485115,8.311560331826874,7.794713046144008e-14,5.581765888695269e-13,Upregulated
244450_at,5.217196245946808,4.17417719794,1.0430190480068084,8.42863595802936,7.793844989139856e-14,5.581765888695269e-13,Upregulated
214455_at,7.38382618256383,5.66291854154,1.72090764102383,8.524383056144215,7.96961275987875e-14,5.702455659210302e-13,Upregulated
1559529_at,6.5303139583936165,5.04621224656,1.4841017118336168,8.484660748437783,8.012013461114592e-14,5.730507393876455e-13,Upregulated
242241_x_at,4.333113090989363,3.0875893383200004,1.2455237526693623,8.58480479626223,8.155529783592068e-14,5.826957026305565e-13,Upregulated
229765_at,7.4044747582553185,6.090031618990001,1.3144431392653173,8.337148698991925,8.257474185369211e-14,5.895878222942631e-13,Upregulated
214920_at,5.429665014702128,6.8256332074,-1.3959681926978718,-8.290646123234582,8.445865118525311e-14,6.027189880124749e-13,Downregulated
206206_at,5.626396990659574,4.6122748842100005,1.0141221064495731,8.079496678645373,8.482669220036824e-14,6.052651189558246e-13,Upregulated
216109_at,6.074104781542553,4.453557082680001,1.620547698862552,8.487491003748419,8.526702400626865e-14,6.081649851745345e-13,Upregulated
221211_s_at,6.026402631819149,7.109047856280001,-1.082645224460852,-8.145808289350876,8.553585983647542e-14,6.100015588921595e-13,Downregulated
1566764_at,7.412742903797874,5.75522240965,1.6575204941478736,8.294462309511141,8.598211111001979e-14,6.131027214852876e-13,Upregulated
202923_s_at,9.490450746574467,7.92528091984,1.5651698267344676,8.518284011902708,8.721252913393852e-14,6.212174668253234e-13,Upregulated
1554240_a_at,7.080344482840426,8.24716038353,-1.1668159006895742,-8.224657720319298,9.025442784145869e-14,6.42289581354948e-13,Downregulated
211810_s_at,4.707456738829788,6.00695996379,-1.2995032249602119,-8.040515133898648,9.055172244716372e-14,6.443200084062901e-13,Downregulated
1558017_s_at,4.992967811297872,3.8348072007399994,1.1581606105578723,8.414480226726711,9.199675609908467e-14,6.543424389771711e-13,Upregulated
238970_at,5.307816360787233,3.7503709858800005,1.5574453749072323,8.247869656314153,9.276533541494223e-14,6.597218472336483e-13,Upregulated
227458_at,6.618953715053191,8.182961696979998,-1.5640079819268067,-8.297901478480673,9.356296745390103e-14,6.650426546155043e-13,Downregulated
238853_at,3.9693517011063824,5.229889942470001,-1.2605382413636184,-8.109356485699093,9.436661489671713e-14,6.704005744069248e-13,Downregulated
228592_at,8.745979938010636,6.0044761838500005,2.741503754160636,8.043627914424624,9.509477496012925e-14,6.753951625518965e-13,Upregulated
244646_at,3.762782744308511,2.67689680471,1.0858859395985108,8.667690860759611,9.570783992388033e-14,6.796596089445243e-13,Upregulated
227623_at,6.7321055874999995,8.09380892196,-1.3617033344599996,-8.519622925069475,9.59192408351788e-14,6.810709290509475e-13,Downregulated
221909_at,3.73478059056383,2.3784725493,1.35630804126383,8.705635473403353,9.684149241554326e-14,6.872564337066116e-13,Upregulated
205150_s_at,5.057140381585106,6.80078425156,-1.7436438699748935,-8.263051847343162,9.861743189644443e-14,6.991218125717886e-13,Downregulated
223524_s_at,5.636960584787236,7.3042214218099994,-1.6672608370227637,-8.468444906572929,9.906920522261624e-14,7.019544555531073e-13,Downregulated
242020_s_at,4.381746066765958,3.06093929147,1.3208067752959578,8.40705527752652,9.940625169421418e-14,7.042498226587203e-13,Upregulated
226846_at,6.909487252829787,7.989892072500001,-1.080404819670214,-8.5128296156966,9.943954770932693e-14,7.043929294210271e-13,Downregulated
1569519_at,5.42054175943617,4.0456538580700006,1.3748879013661695,8.250477822553187,1.0046116519015976e-13,7.115359798417084e-13,Upregulated
242245_at,7.073301077234043,8.542768851449999,-1.469467774215956,-8.24094763948029,1.007648884744526e-13,7.135931917691781e-13,Downregulated
229305_at,3.60987639812766,2.38371053935,1.22616585877766,8.612957650035364,1.0299801899614126e-13,7.292156706234637e-13,Upregulated
204201_s_at,8.264301131265958,9.521567366540001,-1.2572662352740434,-8.516286631999035,1.0372912260824933e-13,7.341985246226213e-13,Downregulated
217901_at,11.196159477202126,9.91592858378,1.280230893422127,8.523005107619191,1.0465495691158553e-13,7.405567047028731e-13,Upregulated
206224_at,4.892317515468085,2.4963531199300006,2.3959643955380847,8.544271962416358,1.0616528941716955e-13,7.505528728433072e-13,Upregulated
224847_at,6.95743492762766,7.980633727889999,-1.023198800262339,-8.344785360957042,1.0682228817562988e-13,7.54899959507874e-13,Downregulated
202619_s_at,8.2376954915,6.847377320460001,1.3903181710399997,8.368677163146048,1.12163771935392e-13,7.915036259927832e-13,Upregulated
219557_s_at,4.899386011946807,3.3811293214100004,1.5182566905368065,8.173467560549772,1.1256249136014618e-13,7.942130605138163e-13,Upregulated
1564796_at,4.907303787276596,6.83728403725,-1.9299802499734042,-8.043314946371046,1.1274116917987512e-13,7.952651180995099e-13,Downregulated
204179_at,5.281458811021277,3.2868280067200004,1.9946308043012762,8.35498017337627,1.1302490046513741e-13,7.97161984843677e-13,Upregulated
202986_at,5.019499676468086,6.351094466500001,-1.3315947900319154,-8.332478101502463,1.1311350161580774e-13,7.97682286339037e-13,Downregulated
233995_at,4.480417429659575,2.99224299358,1.4881744360795746,8.545151282553533,1.1386156257096986e-13,8.024316043556323e-13,Upregulated
238455_at,7.376715804872342,8.58487635557,-1.2081605506976576,-8.238710030870601,1.1418209522252484e-13,8.045851138004352e-13,Downregulated
205267_at,9.184232137159576,6.796016694829999,2.388215442329577,8.027373474017855,1.1541549122947074e-13,8.129567327486005e-13,Upregulated
218136_s_at,6.333882044553192,5.07867687493,1.255205169623192,8.339872700321607,1.1689000333552372e-13,8.231272217078397e-13,Upregulated
231738_at,5.168630813042553,6.448145177159997,-1.2795143641174445,-8.151685085601008,1.1691709019635538e-13,8.232101863203523e-13,Downregulated
202488_s_at,6.405514735404257,7.611990297240002,-1.2064755618357452,-8.414784384926568,1.1912996742893564e-13,8.381326917112795e-13,Downregulated
232067_at,5.518831374808511,3.9679032266200007,1.5509281481885102,8.419485409704007,1.191837078898915e-13,8.384011133358231e-13,Upregulated
209771_x_at,13.087903509297876,11.871550464330003,1.2163530449678728,8.069980606401565,1.1946870771375815e-13,8.402960524509213e-13,Upregulated
232238_at,3.613952424138297,2.4099713152999995,1.2039811088382977,8.616242658196562,1.204734964397039e-13,8.470310430726684e-13,Upregulated
236435_at,4.154238863446809,3.0172615260399995,1.136977337406809,8.30753322440309,1.2075841947089038e-13,8.489233237042621e-13,Upregulated
239193_at,4.43125082887234,3.3885084528199996,1.0427423760523404,8.456834538878738,1.210365929719797e-13,8.506564993585391e-13,Upregulated
239453_at,4.8984860454361705,3.8375634500199998,1.0609225954161707,8.470470758627378,1.2220998765515976e-13,8.586788237779782e-13,Upregulated
235349_at,8.048877973872338,9.10130366428,-1.0524256904076612,-8.428345183727238,1.224641454188321e-13,8.603522107493866e-13,Downregulated
219654_at,7.009515024712765,8.616956852280001,-1.6074418275672366,-8.527000153884158,1.267864484705385e-13,8.895559506178429e-13,Downregulated
206315_at,7.467874259340426,4.63458954807,2.8332847112704256,8.424723642994904,1.2702524698690283e-13,8.911151603544484e-13,Upregulated
204895_x_at,4.702356399648936,2.54090989489,2.161446504758936,8.44121608230005,1.2948476723909915e-13,9.077773319502329e-13,Upregulated
1556543_at,5.73683244031915,4.2529973675,1.4838350728191498,8.239059474164659,1.2948275732528064e-13,9.077773319502329e-13,Upregulated
209526_s_at,7.264624672117022,8.622241431159999,-1.357616759042977,-8.345966128160118,1.3445521963136908e-13,9.42009696898895e-13,Downregulated
239930_at,5.838450395085108,4.80508463975,1.0333657553351072,8.173062772750555,1.3742099491985033e-13,9.61786028986216e-13,Upregulated
1561615_s_at,3.4544587282127663,4.871010203679999,-1.4165514754672328,-7.999218169495162,1.3944990216430974e-13,9.754782725724493e-13,Downregulated
224563_at,3.8668509296382982,5.0574295852,-1.1905786555617022,-8.006469052908702,1.3989809383139608e-13,9.783589747517189e-13,Downregulated
228949_at,8.827243627393617,9.99200810688,-1.164764479486383,-8.47064110343436,1.4047199974451133e-13,9.821171166330802e-13,Downregulated
1556821_x_at,7.610021954159573,6.04450827327,1.5655136808895733,8.104235657365697,1.417613391597295e-13,9.908739945477857e-13,Upregulated
234459_at,3.6981513282446814,2.6376572662200006,1.0604940620246808,8.455045963078922,1.425119496548185e-13,9.958924197696315e-13,Upregulated
202672_s_at,9.129151287,10.804044291240002,-1.674893004240003,-7.965575022290573,1.434824106685894e-13,1.0021224438671276e-12,Downregulated
205043_at,5.664852147787235,7.362204585049999,-1.6973524372627642,-8.207015106653058,1.4369134272967136e-13,1.0033211164556801e-12,Downregulated
238902_at,7.092040596276595,5.860886601580002,1.2311539946965935,8.19245047767751,1.452689113066189e-13,1.0140731555532517e-12,Upregulated
227084_at,5.440173175478724,6.96325859187,-1.5230854163912761,-8.446333422505068,1.4719622467437908e-13,1.0264613173001624e-12,Downregulated
1558802_at,5.053171676021277,4.0323353197300005,1.0208363562912766,8.264492970476379,1.4852243838997823e-13,1.0351727188341802e-12,Upregulated
227014_at,4.963639220946808,3.83548667109,1.1281525498568081,8.457946060315326,1.5348001387714987e-13,1.069171872347673e-12,Upregulated
222309_at,6.19410429142553,5.007540959109999,1.1865633323155311,8.08611527969517,1.5415352476735843e-13,1.0737246157908755e-12,Upregulated
239579_at,3.8945431630957446,2.65895280796,1.2355903551357446,8.279639332554314,1.5575815664547266e-13,1.0841993287606306e-12,Upregulated
233019_at,4.954791374265958,3.81314952032,1.1416418539459579,8.305912093271582,1.5940693541824386e-13,1.1083068030514044e-12,Upregulated
209774_x_at,11.775514876585106,13.429991528520002,-1.6544766519348961,-7.957155061875969,1.5951029772857142e-13,1.108882108521254e-12,Downregulated
216682_s_at,5.903900124595745,4.5545078096700005,1.349392314925745,8.031668806734057,1.6004055228398374e-13,1.1122808043863999e-12,Upregulated
204204_at,8.679805404053193,9.7244774197,-1.0446720156468068,-8.026427885459476,1.6049755310688891e-13,1.1150247211840774e-12,Downregulated
1554485_s_at,6.4783485132553205,7.886781913609999,-1.4084334003546788,-8.269741255619447,1.6259021293102003e-13,1.128979756352678e-12,Downregulated
223495_at,5.589562790521277,6.63176553596,-1.0422027454387228,-8.195951331543151,1.6530433074289493e-13,1.1469374011013089e-12,Downregulated
215392_at,6.047199940904253,4.43929832342,1.607901617484253,8.148779088526254,1.675498847297383e-13,1.1616187290633803e-12,Upregulated
217482_at,4.677411232212767,2.9806971716499993,1.6967140605627673,8.357857848224928,1.696743562091382e-13,1.1760444488485448e-12,Upregulated
230403_at,6.073659148553193,7.12291769404,-1.0492585454868069,-8.018943445440122,1.7051027283336425e-13,1.1816860629577798e-12,Downregulated
204324_s_at,5.521659205351064,6.705634343840001,-1.183975138488937,-7.937847352166798,1.7162280421067072e-13,1.1887835347424516e-12,Downregulated
240170_at,3.945389194648936,2.8614679148100004,1.0839212798389357,8.303706778618515,1.7164752185274467e-13,1.1888016495456768e-12,Upregulated
216379_x_at,12.954686472840423,11.71216863583,1.242517837010423,7.999031046078477,1.7536026989531125e-13,1.2132656903253423e-12,Upregulated
202728_s_at,6.539353820202126,7.83718835669,-1.2978345364878736,-8.00640665097761,1.757236226148088e-13,1.2156232496411711e-12,Downregulated
234032_at,6.643258659829787,4.605927749329999,2.0373309104997874,8.164329109979594,1.7628454135959768e-13,1.2191899629120896e-12,Upregulated
210008_s_at,3.7543841866276595,2.64304533644,1.1113388501876593,8.528199116452178,1.76360257313196e-13,1.2195568012146516e-12,Upregulated
242424_at,3.4404810238297876,2.3537936193799998,1.0866874044497878,8.545181549537459,1.768935826844991e-13,1.2229303648159984e-12,Upregulated
230428_at,4.65080206056383,3.295969516399999,1.354832544163831,8.578130968376636,1.7868014904828532e-13,1.2351227987033896e-12,Upregulated
220082_at,4.319411863851064,2.21399851098,2.1054133528710643,8.608467554046488,1.7899439322380972e-13,1.237136010528891e-12,Upregulated
232365_at,3.946969566351062,2.5300990025900005,1.4168705637610617,8.522086870123209,1.8157386892614177e-13,1.2544806826026284e-12,Upregulated
201852_x_at,13.630991170234044,12.0456389001,1.5853522701340435,7.955133531969624,1.833542267633138e-13,1.26613049694333e-12,Upregulated
214370_at,3.9643391877978726,5.55105287746,-1.5867136896621274,-7.9911348474084,1.8481792770586513e-13,1.2760740769688912e-12,Downregulated
229033_s_at,5.337636352595744,4.154101806809999,1.1835345457857454,8.236408536226728,1.9106545315444447e-13,1.3166747550755863e-12,Upregulated
213385_at,6.125971655244682,7.24982261189,-1.1238509566453176,-8.30831986110533,1.9215437016250139e-13,1.3238394970616497e-12,Downregulated
1570441_at,3.623871721957447,2.2501716401199996,1.3737000818374474,8.58034829861245,1.9365484137241461e-13,1.3340060576404575e-12,Upregulated
235079_at,7.611690366617022,8.94100737318,-1.3293170065629774,-8.269536090334192,1.9812594113517683e-13,1.3630598452157355e-12,Downregulated
212091_s_at,6.296381924095746,7.512844048130001,-1.2164621240342548,-8.063268442349095,1.999564628888689e-13,1.375301574544847e-12,Downregulated
1566482_at,2.6207569626489366,3.62168557932,-1.0009286166710631,-8.011641061439766,2.0191115400461662e-13,1.388568383747898e-12,Downregulated
225627_s_at,7.85708939789362,9.392723736389998,-1.5356343384963784,-8.404954823364791,2.027534868778243e-13,1.3940047354225563e-12,Downregulated
206011_at,7.7946062893617025,8.84302059138,-1.0484143020182977,-8.29798314783125,2.039503956124122e-13,1.4015173091106686e-12,Downregulated
210738_s_at,3.5889740572872344,5.095805872370001,-1.5068318150827662,-7.911954812297943,2.0425504373082883e-13,1.4032522393800434e-12,Downregulated
211991_s_at,12.947835082021278,14.0336049329,-1.0857698508787212,-8.257177645242008,2.0499331913699887e-13,1.4079645847404702e-12,Downregulated
241954_at,6.208637569393615,5.01153017455,1.1971073948436155,8.200832708621368,2.0531746570245852e-13,1.4100108797589933e-12,Upregulated
238714_at,6.999743143382978,5.8602096139899995,1.1395335293929785,8.162168023893555,2.0650250881035433e-13,1.4177870741477813e-12,Upregulated
1554004_a_at,4.694861733723405,5.89262046849,-1.1977587347665946,-8.138035227356262,2.068576373753894e-13,1.4200440183628199e-12,Downregulated
216191_s_at,4.519711329904255,6.316654970329999,-1.7969436404257442,-7.953932217277045,2.0862664870420817e-13,1.4312746080618035e-12,Downregulated
213380_x_at,7.0698558845,5.21193434828,1.8579215362200001,8.136536675253002,2.0896306185258834e-13,1.4333997251375228e-12,Upregulated
220521_s_at,3.840909927329786,2.62474601495,1.2161639123797863,8.47628522793457,2.1060397744959048e-13,1.4439191244236676e-12,Upregulated
239232_at,3.5895999900319144,2.45450807476,1.1350919152719143,8.527719846878705,2.1146827016854181e-13,1.4496600024579647e-12,Upregulated
1553191_at,2.2228484987340424,3.28596056383,-1.0631120650959573,-8.480553196549394,2.1207243419227668e-13,1.4536164069664577e-12,Downregulated
210797_s_at,5.433675935393618,6.62044375327,-1.1867678178763823,-7.899605503008083,2.1309099274515514e-13,1.4604118419713194e-12,Downregulated
229218_at,8.867317097542553,7.07395317567,1.7933639218725537,8.088230053815069,2.1471205242536078e-13,1.470772090136329e-12,Upregulated
207605_x_at,6.465391800936171,5.336872342020001,1.1285194589161698,8.370562699409676,2.1489230535876257e-13,1.4717751796742606e-12,Upregulated
209969_s_at,10.193314044446808,8.89665846744,1.296655577006808,7.994956253869145,2.149132164719749e-13,1.4717751796742606e-12,Upregulated
204269_at,5.904859614457448,4.59487427875,1.3099853357074478,8.179491764830953,2.1809326022031424e-13,1.4927925800725147e-12,Upregulated
233056_x_at,9.500936380659574,8.42009034089,1.0808460397695736,8.064928363097767,2.2904613160316034e-13,1.5659686328216069e-12,Upregulated
230651_at,5.2984813393191486,3.611040627800001,1.6874407115191477,8.083213718558593,2.3088770503572585e-13,1.5781581017983926e-12,Upregulated
205141_at,7.053218985340426,8.13587567881,-1.0826566934695743,-8.25456686046546,2.334367680459931e-13,1.5951759631713612e-12,Downregulated
220918_at,4.259648921148936,2.9259085531699998,1.3337403679789364,8.223460480870278,2.3447182160237114e-13,1.6016384806585135e-12,Upregulated
236528_at,5.619286733372341,4.5921987341,1.0270879992723412,8.131572160785227,2.3476468964019547e-13,1.603435377395245e-12,Upregulated
217538_at,4.439026700702128,3.1926823496700005,1.246344351032127,8.242490989943187,2.358200897616819e-13,1.6102347782051318e-12,Upregulated
212143_s_at,9.467146863127658,7.816199374999999,1.6509474881276587,7.948033960108265,2.4151910736443443e-13,1.648102855709651e-12,Upregulated
208650_s_at,12.032181841489363,10.61124566139,1.4209361800993623,7.9486530567849405,2.4221783554722773e-13,1.6524516112053767e-12,Upregulated
235708_at,2.8166550738829796,4.40399949883,-1.5873444249470205,-7.880138449424363,2.4587532747023483e-13,1.6759156460922634e-12,Downregulated
235515_at,5.998945559468085,4.79109265509,1.2078529043780852,8.303498984946712,2.5304542681831066e-13,1.7230410592289731e-12,Upregulated
240231_at,6.353979838670213,4.829467975479999,1.524511863190214,7.9738178770133645,2.5487221381703094e-13,1.734382197920398e-12,Upregulated
201295_s_at,9.474998486138299,7.79181064065,1.6831878454882991,8.100669281932607,2.5485530033449717e-13,1.734382197920398e-12,Upregulated
244047_at,3.969270692819149,2.94137190258,1.0278987902391492,8.195971862917752,2.5510242929956833e-13,1.7357291919426415e-12,Upregulated
204388_s_at,9.32746311938298,10.547494964499998,-1.2200318451170187,-8.236908639613878,2.5568198954155325e-13,1.7392325141623855e-12,Downregulated
204044_at,7.545599951553192,6.2059358702299985,1.3396640813231935,8.375017657755146,2.586903845042625e-13,1.758362317824626e-12,Upregulated
217104_at,3.7658955638723404,2.7079143467300004,1.05798121714234,8.347428836902168,2.6433069709365795e-13,1.796019564663907e-12,Upregulated
239946_at,4.044121060138298,2.6704291554500004,1.373691904688298,8.379847455131541,2.6767093993915817e-13,1.8175671222784446e-12,Upregulated
240440_at,4.744216813308512,3.61889069367,1.1253261196385118,7.9986146219958005,2.706612731543913e-13,1.8374084611740612e-12,Upregulated
230992_at,3.0835205609468086,4.105119138659999,-1.0215985777131906,-8.24625542654948,2.7147165735909754e-13,1.8426772542549747e-12,Downregulated
232615_at,9.853265004914894,8.60957064576,1.243694359154894,7.981363290191859,2.729967893873041e-13,1.852328158696296e-12,Upregulated
224559_at,10.393086403053193,8.649236411019999,1.7438499920331942,8.028861345821536,2.7446239643524435e-13,1.8618028067431016e-12,Upregulated
244801_at,4.168107832319149,3.0865047893300006,1.0816030429891481,8.113942052556146,2.7629109663059105e-13,1.873735080490855e-12,Upregulated
244145_at,5.132934544095745,3.8800013630500003,1.2529331810457447,8.117601910039399,2.801248112831884e-13,1.8987766981320192e-12,Upregulated
239442_at,4.862566101680851,3.8545991860399997,1.0079669156408508,7.9824768416021605,2.825916522338257e-13,1.9147738230093916e-12,Upregulated
239096_at,6.642350300946809,5.584120145850001,1.0582301550968083,7.9336811208991325,2.8493264240313483e-13,1.9299064480915515e-12,Upregulated
244813_at,3.5176231384148933,2.50427772971,1.0133454087048932,8.419396414490075,2.8643828519893854e-13,1.939615964712339e-12,Upregulated
232580_x_at,5.736228615882981,4.58028722789,1.1559413879929803,8.002438043265828,2.8774182475984604e-13,1.9477072472354744e-12,Upregulated
1555842_at,5.920831555978724,4.7857505934,1.1350809625787237,8.100896630872604,2.89284741364346e-13,1.9579047563889155e-12,Upregulated
203085_s_at,8.259833345265957,9.4417058892,-1.181872543934043,-8.006042301270694,2.8953777889005854e-13,1.959124289266661e-12,Downregulated
232489_at,6.247804547265958,4.61099709907,1.6368074481959578,7.9986698478311435,2.9003174572073133e-13,1.9617262921699263e-12,Upregulated
242146_at,6.750282645702128,5.31093227552,1.4393503701821277,8.038360202879808,2.9364953336106726e-13,1.984449529005951e-12,Upregulated
219288_at,8.992531507723404,7.798786398729999,1.1937451089934052,8.227410713612144,2.9382598944665994e-13,1.98539254627865e-12,Upregulated
213496_at,4.514620876074468,6.09356948901,-1.5789486129355321,-7.882199371166745,2.9719091538955533e-13,2.007372921655485e-12,Downregulated
215933_s_at,6.614420773106383,7.8616482112899995,-1.2472274381836161,-7.88171274200421,2.9901121892118004e-13,2.018907534634018e-12,Downregulated
230892_at,3.5854654784893616,2.4668053245299997,1.118660153959362,8.210250378768034,2.996667595891418e-13,2.022825844786845e-12,Upregulated
242886_at,3.3964046041170204,2.36547046115,1.0309341429670202,8.317893338695205,3.021356562270232e-13,2.0384681893912027e-12,Upregulated
240307_at,6.194261345297872,4.70224930716,1.4920120381378723,8.040495734964532,3.102274964357313e-13,2.0912264849344837e-12,Upregulated
203131_at,10.30275188693617,11.60429703926,-1.3015451523238308,-8.18083499405224,3.115433611829824e-13,2.0998334867904628e-12,Downregulated
221310_at,2.3383930027234046,3.5115214306100007,-1.173128427886596,-8.042676316211876,3.1671230197319945e-13,2.1328017871454244e-12,Downregulated
203989_x_at,8.866295010404256,9.89109960864,-1.0248045982357432,-7.991419516137443,3.210565970062315e-13,2.16124532247524e-12,Downregulated
229228_at,5.58068397931915,6.8397588705600025,-1.2590748912408527,-7.965875720631295,3.218761216887508e-13,2.1662198549988927e-12,Downregulated
1557895_at,4.664253944702128,3.3957033498699998,1.2685505948321278,8.09588521418123,3.2676070370273796e-13,2.1982678185560304e-12,Upregulated
232797_at,8.465213754340425,7.069038862390001,1.396174891950424,7.9214845819652755,3.29946229573811e-13,2.218588311521065e-12,Upregulated
230036_at,6.779004023765959,7.94150632965,-1.1625023058840416,-8.207405167746593,3.3337736679509416e-13,2.2410992438996296e-12,Downregulated
207558_s_at,4.386952311457447,2.2144549410999996,2.1724973703574477,8.476629365390432,3.392294203436995e-13,2.2792996380519952e-12,Upregulated
201848_s_at,8.75090033068085,7.737090696839999,1.0138096338408502,8.187088772541358,3.395570523939403e-13,2.281216040477201e-12,Upregulated
240238_at,3.51029080018085,2.4349901978299995,1.0753006023508505,8.316452813995895,3.4993943160787027e-13,2.3489132994460138e-12,Upregulated
237483_at,5.288440959797873,3.7653659940099997,1.523074965787873,8.082998129813902,3.5075509213490063e-13,2.3540945078073078e-12,Upregulated
239710_at,3.5486840733829794,4.553523993070001,-1.0048399196870212,-7.9331495472135405,3.526982641167264e-13,2.3659552050115046e-12,Downregulated
238785_at,4.308283578351064,3.2908064319000006,1.0174771464510637,8.302127304898955,3.538259487143226e-13,2.372927989719271e-12,Upregulated
220150_s_at,6.218761498265955,7.508066563139998,-1.2893050648740427,-8.258172656407233,3.5800342521814687e-13,2.399747286737693e-12,Downregulated
219263_at,8.796877634840424,10.854012495309998,-2.0571348604695743,-8.37397248477928,3.592390487133498e-13,2.4077297787035806e-12,Downregulated
244172_at,3.7959730219893606,2.5705379279900002,1.2254350939993603,8.206776713301553,3.614079406550532e-13,2.4210595959736818e-12,Upregulated
38691_s_at,11.588434784297869,14.9626707467,-3.374235962402132,-8.459690284785005,3.6225320868363885e-13,2.426419810991058e-12,Downregulated
1569527_at,4.5617531537446805,3.04182687908,1.5199262746646807,8.21565675289075,3.629547280040803e-13,2.429908264927491e-12,Upregulated
227868_at,5.336128973446808,6.363055185380001,-1.0269262119331932,-8.037838123615883,3.6342562115802984e-13,2.4326381449905544e-12,Downregulated
204126_s_at,3.397968671106383,2.24016378127,1.1578048898363829,8.407440916824212,3.6611418923583123e-13,2.4498404804974394e-12,Upregulated
227297_at,7.661693510808511,8.790651613,-1.128958102191489,-8.10601465831629,3.6817059221937293e-13,2.4626816904752135e-12,Downregulated
1557581_x_at,3.841383304489362,2.8193565167,1.022026787789362,8.34874670090833,3.6992761978354234e-13,2.4735115561508715e-12,Upregulated
238611_at,4.448595805297872,2.95295887992,1.4956369253778719,8.380365464669584,3.84915431862881e-13,2.5705315890460535e-12,Upregulated
266_s_at,12.38421625737234,11.126672917920002,1.2575433394523383,7.877218186422552,3.867626843781189e-13,2.5822266313259062e-12,Upregulated
202709_at,8.185283446351065,9.46276324143,-1.2774797950789356,-8.177984714125516,3.9053249434402784e-13,2.6064252066990796e-12,Downregulated
223883_s_at,3.6235308805,2.2243628671,1.3991680134000002,8.443047588778931,3.905919683750293e-13,2.6064987110445817e-12,Upregulated
1555826_at,3.4508818557872347,2.3733260759299997,1.077555779857235,8.32630761336232,3.951454731895678e-13,2.6352503931771973e-12,Upregulated
232963_at,4.229072960127659,2.8866223127600006,1.342450647367658,8.224001665603232,3.9690101585854406e-13,2.645788722315784e-12,Upregulated
208096_s_at,7.944125455999999,9.455219727749999,-1.5110942717499993,-8.186694150435795,3.9692241848001446e-13,2.645788722315784e-12,Downregulated
237062_at,6.6384492413723395,4.8663561959,1.7720930454723396,8.178081555278686,4.000842009356226e-13,2.6658732447377844e-12,Upregulated
226404_at,5.106730042489363,4.00426223446,1.1024678080293633,7.891953454571341,4.004925158084163e-13,2.6682634033533354e-12,Upregulated
202953_at,10.761333983446809,11.991119371929999,-1.2297853884831902,-7.928668828101824,4.008851413041725e-13,2.6705484530822665e-12,Downregulated
243709_at,3.9488945865425533,2.8066099215800007,1.1422846649625527,8.071882582560102,4.078080720850495e-13,2.714649129352286e-12,Upregulated
222962_s_at,3.375956610202127,2.22084138718,1.1551152230221269,8.433145948203359,4.1404663754598265e-13,2.7524301627794125e-12,Upregulated
239164_at,4.5377870942340435,3.477369911309999,1.0604171829240445,8.1416853669456,4.182868328816102e-13,2.7802738004659273e-12,Upregulated
239132_at,2.277487645585106,3.3475124596900008,-1.0700248141048947,-8.11151768010942,4.2183675059095617e-13,2.8024841239235633e-12,Downregulated
230401_at,3.991774736021276,2.86339957026,1.128375165761276,8.318498505914498,4.24494956028336e-13,2.8194474814695086e-12,Upregulated
224370_s_at,4.837153221489362,6.04931003692,-1.212156815430638,-7.812452366262191,4.4573792457406256e-13,2.957254226118235e-12,Downregulated
230711_at,4.670562009648935,6.290041105389999,-1.619479095741064,-7.874726017395827,4.4585723616604924e-13,2.957680969958945e-12,Downregulated
244597_at,5.112458105723405,3.95361784875,1.1588402569734053,7.9586699830697585,4.612798808952735e-13,3.0550916973073735e-12,Upregulated
209576_at,8.25395232443617,9.346994560839999,-1.0930422364038286,-8.145024768447694,4.629776752031989e-13,3.065203992919653e-12,Downregulated
214707_x_at,7.769346142765955,6.723446451019999,1.045899691745956,7.892505354682703,4.655669425169208e-13,3.081587936280471e-12,Upregulated
